Date,Open,High,Low,Close,Adj Close,Volume
2008-02-05,62.662513732910156,65.33438873291016,61.31251525878906,64.49063873291016,37.34024429321289,14593303
2008-02-06,62.71876525878906,64.68751525878906,60.356266021728516,63.928138732910156,37.014556884765625,12429218
2008-02-07,63.05626678466797,65.22189331054688,60.52501678466797,60.918766021728516,35.27212905883789,11300078
2008-02-08,61.31251525878906,61.818763732910156,58.24688720703125,59.34376525878906,34.36019515991211,13514197
2008-02-11,60.18751525878906,60.18751525878906,54.5625114440918,55.15313720703125,31.933807373046875,15133331
2008-02-12,56.81251525878906,57.178138732910156,53.7187614440918,54.16876220703125,31.363859176635742,10237627
2008-02-13,55.1250114440918,55.8281364440918,52.28438949584961,53.381263732910156,30.907901763916016,10395753
2008-02-14,54.5625114440918,58.64064025878906,54.5625114440918,58.05001449584961,33.611106872558594,12514003
2008-02-15,57.82501220703125,60.18751525878906,56.27813720703125,59.709388732910156,34.57188415527344,12080990
2008-02-18,61.059391021728516,61.059391021728516,58.865638732910156,59.37188720703125,34.3764762878418,6977153
2008-02-19,60.44063949584961,60.58126449584961,58.2750129699707,58.725013732910156,34.00193786621094,7226542
2008-02-20,58.162513732910156,58.19063949584961,56.615638732910156,57.26251220703125,33.1551513671875,5604999
2008-02-21,58.19063949584961,58.64064025878906,56.95314025878906,57.65626525878906,33.38312911987305,3874365
2008-02-22,55.7437629699707,57.2906379699707,55.15313720703125,56.92501449584961,32.95973587036133,2691220
2008-02-25,57.600013732910156,58.10626220703125,56.0250129699707,57.40313720703125,33.236576080322266,6270186
2008-02-26,57.93751525878906,58.443763732910156,57.34688949584961,57.62813949584961,33.36685562133789,7139423
2008-02-27,58.47188949584961,64.01251220703125,58.47188949584961,61.00313949584961,35.32097244262695,43223132
2008-02-28,61.59376525878906,63.19689178466797,60.75001525878906,62.71876525878906,36.314327239990234,35763847
2008-02-29,62.325016021728516,63.56251525878906,60.80626678466797,61.818763732910156,35.79323196411133,16477462
2008-03-03,59.1187629699707,61.200016021728516,58.5562629699707,59.23126220703125,34.2950553894043,10049153
2008-03-04,59.62501525878906,59.850013732910156,56.25001525878906,57.7125129699707,33.41569137573242,11485198
2008-03-05,57.9937629699707,59.06251525878906,56.3062629699707,58.78126525878906,34.03450393676758,8581053
2008-03-07,57.93751525878906,57.93751525878906,53.4375114440918,55.771888732910156,32.29207229614258,14251925
2008-03-10,55.57501220703125,55.6875114440918,52.115638732910156,55.29376220703125,32.1775016784668,11713659
2008-03-11,54.8437614440918,60.412513732910156,53.55001449584961,59.850013732910156,34.828948974609375,19665129
2008-03-12,61.481266021728516,61.87501525878906,57.76876449584961,58.33126449584961,33.94514083862305,12262350
2008-03-13,56.81251525878906,57.37501525878906,48.9375114440918,50.315635681152344,29.28053855895996,47000084
2008-03-14,51.721885681152344,54.0000114440918,50.6812629699707,53.7750129699707,31.293684005737305,35798540
2008-03-17,52.76251220703125,52.76251220703125,50.568763732910156,51.6656379699707,30.066165924072266,19211273
2008-03-18,51.581260681152344,53.12813949584961,50.737510681152344,52.115638732910156,30.328039169311523,12632937
2008-03-19,54.5625114440918,58.38751220703125,52.0875129699707,52.42501449584961,30.508066177368164,16449023
2008-03-24,54.39376449584961,54.39376449584961,51.77813720703125,52.9312629699707,30.80267333984375,11636914
2008-03-25,54.30938720703125,55.2656364440918,53.32501220703125,54.928138732910156,31.964733123779297,13232423
2008-03-26,54.5625114440918,55.912513732910156,54.0000114440918,54.59063720703125,31.76833152770996,11448313
2008-03-27,53.7750129699707,56.10939025878906,53.7750129699707,55.57501220703125,32.34117889404297,17425122
2008-03-28,55.8281364440918,56.10939025878906,54.225013732910156,55.6875114440918,32.40663528442383,11599511
2008-03-31,55.6875114440918,55.94063949584961,54.5625114440918,55.29376220703125,32.1775016784668,9914705
2008-04-01,55.6875114440918,56.193763732910156,54.7031364440918,55.4062614440918,32.24296951293945,6034588
2008-04-02,55.6875114440918,57.93751525878906,55.6875114440918,56.3062629699707,32.76671600341797,6087024
2008-04-03,56.4468879699707,56.70001220703125,55.4062614440918,55.85626220703125,32.50483703613281,3883474
2008-04-04,56.22188949584961,56.22188949584961,54.506263732910156,55.57501220703125,32.34117889404297,5906537
2008-04-07,55.65938949584961,55.912513732910156,54.7031364440918,55.350013732910156,32.210235595703125,4088729
2008-04-08,55.2656364440918,55.37813949584961,53.55001449584961,53.943763732910156,31.39189338684082,5753811
2008-04-09,54.11251449584961,54.5625114440918,53.46563720703125,54.084388732910156,31.473730087280273,3776374
2008-04-10,54.0000114440918,55.5468864440918,53.803138732910156,55.15313720703125,32.095664978027344,7075297
2008-04-11,55.6875114440918,55.9687614440918,54.8437614440918,55.4062614440918,32.24296951293945,4012660
2008-04-15,55.068763732910156,56.53126525878906,54.11251449584961,56.25001525878906,32.733978271484375,6362785
2008-04-16,56.81251525878906,57.20626449584961,55.2656364440918,55.490638732910156,32.29207229614258,4725794
2008-04-17,56.334388732910156,58.95001220703125,55.71563720703125,57.62813949584961,33.53596878051758,14831167
2008-04-21,58.50001525878906,59.568763732910156,57.93751525878906,58.5562629699707,34.07607650756836,7639361
2008-04-22,58.50001525878906,60.18751525878906,57.93751525878906,59.51251220703125,34.63255310058594,8814769
2008-04-23,59.62501525878906,60.271888732910156,58.78126525878906,59.568763732910156,34.665283203125,5265604
2008-04-24,60.18751525878906,60.30001449584961,56.95314025878906,57.459388732910156,33.437747955322266,8801780
2008-04-25,58.50001525878906,58.75313949584961,57.1500129699707,57.93751525878906,33.71600341796875,4095990
2008-04-28,57.9937629699707,59.287513732910156,57.93751525878906,58.162513732910156,33.84693908691406,4708244
2008-04-29,58.50001525878906,59.5406379699707,58.21876525878906,58.9781379699707,34.32158279418945,6497143
2008-04-30,59.568763732910156,60.131263732910156,59.06251525878906,59.37188720703125,34.55072021484375,6331377
2008-05-02,60.271888732910156,61.59376525878906,59.79376220703125,59.90626525878906,34.86168670654297,5658418
2008-05-05,60.693763732910156,61.03126525878906,59.23126220703125,59.62501525878906,34.69802474975586,7642293
2008-05-06,59.146888732910156,60.30001449584961,58.78126525878906,59.1187629699707,34.40341567993164,5061166
2008-05-07,59.06251525878906,59.45626449584961,57.37501525878906,58.2750129699707,33.91239547729492,4303106
2008-05-08,57.82501220703125,58.162513732910156,57.23439025878906,57.5718879699707,33.503231048583984,3642073
2008-05-09,56.81251525878906,58.725013732910156,56.36251449584961,57.23439025878906,33.30683517456055,8621761
2008-05-12,57.23439025878906,57.65626525878906,55.9687614440918,57.23439025878906,33.30683517456055,4890395
2008-05-13,57.48751449584961,57.82501220703125,56.92501449584961,57.40313720703125,33.405033111572266,5056766
2008-05-14,56.25001525878906,57.79689025878906,56.25001525878906,57.48751449584961,33.45412826538086,2982486
2008-05-15,56.25001525878906,58.162513732910156,56.25001525878906,57.51564025878906,33.47049331665039,2646760
2008-05-16,57.93751525878906,58.1343879699707,57.26251220703125,57.96563720703125,33.732357025146484,4422288
2008-05-20,57.37501525878906,58.07814025878906,57.26251220703125,57.8531379699707,33.66688919067383,3464912
2008-05-21,56.53126525878906,59.06251525878906,56.53126525878906,58.21876525878906,33.879669189453125,3419088
2008-05-22,56.81251525878906,57.7125129699707,56.81251525878906,57.4312629699707,33.42139434814453,3558000
2008-05-23,57.09376525878906,57.881263732910156,56.25001525878906,56.475013732910156,32.86491394042969,4417028
2008-05-26,53.4375114440918,56.39064025878906,53.4375114440918,56.053138732910156,32.619415283203125,2605807
2008-05-27,56.13751220703125,56.756263732910156,54.11251449584961,54.365638732910156,31.63739013671875,3316550
2008-05-28,54.5625114440918,56.70001220703125,53.60626220703125,56.36251449584961,32.79944610595703,4505700
2008-05-29,56.95314025878906,57.93751525878906,55.631263732910156,57.2906379699707,33.33955764770508,11026212
2008-05-30,57.4312629699707,57.65626525878906,55.23751449584961,55.4625129699707,32.27570724487305,4023430
2008-06-02,55.1250114440918,56.25001525878906,52.3125114440918,53.100013732910156,30.900876998901367,4431595
2008-06-03,52.3125114440918,52.8750114440918,50.65313720703125,51.131263732910156,29.75518035888672,6240766
2008-06-04,50.9062614440918,51.440635681152344,49.24688720703125,49.5562629699707,28.838638305664062,5762089
2008-06-05,49.5000114440918,49.8375129699707,47.8125114440918,49.471885681152344,28.789539337158203,9721099
2008-06-06,49.2187614440918,50.990638732910156,48.2343864440918,48.9375114440918,28.478561401367188,6317089
2008-06-09,48.3750114440918,49.443763732910156,46.1250114440918,48.26251220703125,28.08576011657715,6500809
2008-06-10,47.8125114440918,48.318763732910156,46.8281364440918,47.925010681152344,27.889354705810547,6717902
2008-06-11,48.3750114440918,48.9375114440918,47.8125114440918,48.1500129699707,28.020282745361328,2586175
2008-06-12,47.5312614440918,48.768760681152344,46.1250114440918,48.487510681152344,28.216693878173828,3244212
2008-06-13,48.40313720703125,48.881263732910156,47.6718864440918,48.178138732910156,28.036649703979492,4248430
2008-06-16,48.600013732910156,50.6250114440918,48.4312629699707,49.865638732910156,29.0186767578125,4354615
2008-06-17,50.568763732910156,51.7500114440918,48.9937629699707,51.35626220703125,29.886131286621094,4736084
2008-06-18,51.1875114440918,52.42501449584961,51.1875114440918,51.300010681152344,29.853391647338867,5055019
2008-06-19,50.287513732910156,51.1875114440918,49.38751220703125,50.2031364440918,29.215078353881836,4221271
2008-06-20,50.6250114440918,50.8218879699707,48.40313720703125,49.050010681152344,28.54403305053711,3837789
2008-06-23,48.6562614440918,48.82501220703125,46.85626220703125,47.33438491821289,27.545642852783203,4516050
2008-06-24,47.33438491821289,48.037513732910156,45.393760681152344,45.87188720703125,26.694561004638672,5238203
2008-06-25,45.0000114440918,45.534385681152344,43.5937614440918,44.60626220703125,25.958045959472656,3933879
2008-06-26,44.8593864440918,49.162513732910156,44.8593864440918,47.13751220703125,27.431076049804688,18253250
2008-06-27,45.5625114440918,46.57501220703125,44.80313491821289,45.05625915527344,26.219913482666016,6821283
2008-06-30,45.02813720703125,45.45001220703125,42.8906364440918,44.1562614440918,25.6961727142334,4596315
2008-07-01,44.1562614440918,44.1562614440918,39.45938491821289,41.034385681152344,23.87944221496582,6202295
2008-07-02,41.0625114440918,43.284385681152344,39.74063491821289,42.83438491821289,24.926931381225586,5245963
2008-07-03,42.4687614440918,42.83438491821289,40.5000114440918,41.70938491821289,24.272239685058594,4726793
2008-07-04,41.0625114440918,43.08750915527344,40.7812614440918,42.27188491821289,24.599584579467773,4862814
2008-07-07,42.83438491821289,44.94375991821289,42.83438491821289,43.200008392333984,25.13968849182129,5528014
2008-07-08,39.93750762939453,45.5625114440918,39.93750762939453,44.46563720703125,25.8762149810791,8354280
2008-07-09,45.05625915527344,47.75625991821289,45.05625915527344,47.55938720703125,27.67658042907715,6860769
2008-07-10,47.55938720703125,50.23126220703125,46.237510681152344,49.6406364440918,28.887737274169922,7216175
2008-07-11,50.1187629699707,50.737510681152344,46.91250991821289,47.27813720703125,27.512910842895508,6040791
2008-07-14,46.1250114440918,48.9937629699707,46.1250114440918,47.30625915527344,27.529277801513672,5942149
2008-07-15,46.1250114440918,46.63125991821289,45.0000114440918,45.33750915527344,26.383594512939453,3693378
2008-07-16,45.33750915527344,46.1250114440918,43.340633392333984,44.10000991821289,25.663433074951172,6973872
2008-07-17,45.0000114440918,46.6875114440918,45.0000114440918,46.35000991821289,26.97279930114746,5038238
2008-07-18,47.19375991821289,49.331260681152344,45.815635681152344,48.9375114440918,28.478561401367188,5983177
2008-07-21,49.7812614440918,52.00313949584961,48.96563720703125,51.693763732910156,30.0825252532959,8754188
2008-07-22,51.693763732910156,54.2812614440918,51.2437629699707,53.803138732910156,31.310056686401367,12631056
2008-07-23,56.193763732910156,58.725013732910156,55.1812629699707,57.600013732910156,33.519596099853516,12798869
2008-07-24,52.115638732910156,58.66876220703125,52.115638732910156,55.57501220703125,32.34117889404297,10764301
2008-07-25,54.9843864440918,57.48751449584961,53.5781364440918,55.6875114440918,32.40663528442383,10710381
2008-07-28,55.6875114440918,56.78438949584961,54.6187629699707,55.23751449584961,32.144771575927734,5533881
2008-07-29,54.0000114440918,54.8437614440918,52.5937614440918,53.0156364440918,30.851781845092773,5145929
2008-07-30,53.4937629699707,55.6875114440918,53.4937629699707,55.23751449584961,32.144771575927734,7354746
2008-07-31,56.193763732910156,56.193763732910156,52.5937614440918,53.2968864440918,31.015445709228516,6006517
2008-08-01,52.4531364440918,55.068763732910156,50.6250114440918,54.8437614440918,31.915632247924805,4699412
2008-08-04,53.74688720703125,56.193763732910156,53.74688720703125,55.1812629699707,32.11204147338867,4301346
2008-08-05,55.4062614440918,58.07814025878906,54.8437614440918,57.65626525878906,33.55232620239258,9161115
2008-08-06,59.709388732910156,59.709388732910156,55.80001449584961,56.193763732910156,32.70124435424805,8616591
2008-08-07,54.30938720703125,57.318763732910156,54.30938720703125,56.053138732910156,32.619415283203125,4809365
2008-08-08,55.4062614440918,56.475013732910156,54.9000129699707,55.09688949584961,32.06293869018555,4883824
2008-08-11,55.80001449584961,56.41876220703125,55.1812629699707,55.6031379699707,32.357540130615234,2714705
2008-08-12,55.9687614440918,56.25001525878906,54.225013732910156,54.646888732910156,31.801067352294922,5801276
2008-08-13,54.0000114440918,55.4062614440918,53.5781364440918,54.87188720703125,31.93199348449707,2754609
2008-08-14,54.5625114440918,55.1250114440918,53.4375114440918,53.55001449584961,31.162752151489258,2566362
2008-08-18,53.4375114440918,54.5625114440918,52.42501449584961,52.9312629699707,30.80267333984375,2963058
2008-08-19,52.84688949584961,53.1562614440918,50.878135681152344,51.9468879699707,30.229829788208008,2941144
2008-08-20,52.3125114440918,52.959388732910156,52.1718864440918,52.537513732910156,30.57354164123535,3319410
2008-08-21,52.3125114440918,52.84688949584961,51.35626220703125,51.975013732910156,30.246196746826172,4138486
2008-08-22,53.7750129699707,53.7750129699707,50.1187629699707,51.440635681152344,29.93522071838379,4139879
2008-08-25,52.70626449584961,52.70626449584961,51.63751220703125,52.00313949584961,30.2625675201416,2034227
2008-08-26,51.4687614440918,52.256263732910156,51.131263732910156,52.0875129699707,30.311668395996094,1489491
2008-08-27,52.3687629699707,52.7343864440918,50.7656364440918,51.0468864440918,29.706085205078125,4297168
2008-08-28,51.1875114440918,51.7500114440918,49.6406364440918,50.287513732910156,29.264183044433594,7382078
2008-08-29,51.1875114440918,52.56563949584961,50.9625129699707,52.3687629699707,30.4753360748291,2219080
2008-09-01,51.862510681152344,52.1718864440918,50.9062614440918,51.9468879699707,30.458843231201172,3417069
2008-09-02,52.3125114440918,54.9000129699707,51.862510681152344,54.67501449584961,32.058475494384766,5030404
2008-09-04,54.0562629699707,54.506263732910156,53.0718879699707,53.521888732910156,31.38233184814453,2813325
2008-09-05,52.8750114440918,52.9312629699707,51.7500114440918,52.34063720703125,30.68971824645996,3330688
2008-09-08,55.1250114440918,57.318763732910156,54.5625114440918,55.09688949584961,32.30583572387695,8377948
2008-09-09,55.09688949584961,55.7437629699707,54.02813720703125,55.29376220703125,32.42127227783203,3737279
2008-09-10,55.01251220703125,55.7437629699707,54.2812614440918,54.81563949584961,32.140933990478516,3847698
2008-09-11,54.5625114440918,54.5625114440918,52.9312629699707,53.3531379699707,31.28339195251465,2567354
2008-09-12,53.7187614440918,55.350013732910156,53.0156364440918,53.88751220703125,31.596715927124023,6093354
2008-09-15,51.91876220703125,52.7343864440918,48.96563720703125,50.4843864440918,29.60131072998047,6770268
2008-09-16,48.5156364440918,51.91876220703125,47.8125114440918,51.4687614440918,30.178497314453125,4654621
2008-09-17,52.20001220703125,52.20001220703125,49.5000114440918,50.146888732910156,29.403419494628906,4674190
2008-09-18,49.5000114440918,51.018760681152344,46.43438720703125,50.034385681152344,29.33745574951172,6603710
2008-09-19,51.21563720703125,53.3531379699707,50.6250114440918,53.0718879699707,31.118478775024414,9821730
2008-09-22,54.5625114440918,56.81251525878906,51.49688720703125,51.91876220703125,30.442350387573242,4162514
2008-09-23,51.300010681152344,52.4531364440918,50.3437614440918,51.300010681152344,30.079553604125977,6569683
2008-09-24,51.4687614440918,53.04376220703125,50.79376220703125,52.48126220703125,30.772171020507812,5730103
2008-09-25,52.62188720703125,52.84688949584961,49.6406364440918,50.850013732910156,29.815704345703125,10926783
2008-09-26,51.131263732910156,51.131263732910156,49.162513732910156,50.034385681152344,29.33745574951172,4967945
2008-09-29,51.4687614440918,51.4687614440918,47.2500114440918,48.178138732910156,28.249046325683594,7859964
2008-09-30,45.5625114440918,50.0625114440918,45.5625114440918,48.26251220703125,28.29853057861328,6616439
2008-10-01,48.881263732910156,50.3437614440918,47.89688491821289,49.865638732910156,29.238513946533203,3743739
2008-10-03,50.1187629699707,51.1875114440918,49.2187614440918,50.568763732910156,29.650789260864258,4681406
2008-10-06,50.006263732910156,50.6250114440918,48.5156364440918,49.52813720703125,29.04062843322754,5560277
2008-10-07,49.5000114440918,52.256263732910156,49.5000114440918,51.159385681152344,29.997098922729492,9928258
2008-10-08,49.443763732910156,51.1875114440918,47.30625915527344,50.7656364440918,29.766223907470703,9985473
2008-10-10,50.568763732910156,51.6093864440918,46.71563720703125,50.456260681152344,29.584827423095703,9025179
2008-10-13,50.709388732910156,51.862510681152344,50.37188720703125,51.4687614440918,30.178497314453125,6805621
2008-10-14,51.7500114440918,53.381263732910156,49.8375129699707,50.23126220703125,29.45289421081543,5099383
2008-10-15,49.95001220703125,50.878135681152344,49.2750129699707,49.80938720703125,29.20553207397461,5495022
2008-10-16,49.10626220703125,49.10626220703125,46.9687614440918,47.89688491821289,28.084138870239258,6651066
2008-10-17,48.881263732910156,49.2187614440918,43.65000915527344,44.2968864440918,25.973299026489258,5586092
2008-10-20,44.46563720703125,46.57501220703125,43.39688491821289,44.80313491821289,26.27013397216797,7922965
2008-10-21,45.253135681152344,47.5312614440918,43.8750114440918,45.16876220703125,26.48451805114746,8047276
2008-10-22,44.7187614440918,45.05625915527344,42.27188491821289,42.69375991821289,25.033313751220703,5408099
2008-10-23,41.6250114440918,42.018760681152344,39.99375915527344,40.612510681152344,23.81297492980957,6641370
2008-10-24,39.37500762939453,39.93750762939453,34.87500762939453,35.35313415527344,20.72916030883789,9905588
2008-10-27,34.70625686645508,34.87500762939453,29.25000762939453,32.62500762939453,19.129535675048828,12878172
2008-10-29,37.12500762939453,39.262508392333984,33.75000762939453,36.92813491821289,21.65265655517578,13094201
2008-10-31,38.86875915527344,40.5000114440918,37.35000991821289,39.29063415527344,23.03789710998535,8097887
2008-11-03,41.512508392333984,41.56875991821289,39.09375762939453,40.5000114440918,23.74701499938965,4951148
2008-11-04,39.93750762939453,42.6093864440918,39.74063491821289,42.27188491821289,24.78594398498535,4515828
2008-11-05,44.32501220703125,44.32501220703125,39.93750762939453,40.72500991821289,23.878944396972656,6145587
2008-11-06,39.93750762939453,42.0468864440918,38.559383392333984,39.37500762939453,23.087369918823242,4896229
2008-11-07,39.09375762939453,43.706260681152344,38.81250762939453,42.440635681152344,24.88489532470703,8250147
2008-11-10,43.762508392333984,44.38125991821289,42.440635681152344,43.39688491821289,25.44557762145996,3775177
2008-11-11,43.5937614440918,44.690635681152344,41.9062614440918,42.8906364440918,25.14875030517578,8900004
2008-11-12,43.81875991821289,43.81875991821289,40.58438491821289,41.090633392333984,24.093318939208984,5705390
